movie_id,title,genres,year,original_language,budget,overview,popularity,revenue,tagline,tmdb_vote_avg,tmdb_vote_count,tmdb_id
939,"reluctant debutante, the",comedy drama,1958,en,0,"Jimmy and Sheila Broadbent, welcome to London Jimmy's 17-year-old daughter, Jane. Jane is from Jimmy's first marriage to an American and has come to visit her father and the step-mother she has never met. While visiting Sheila has the idea of making Jane a debutante, an idea Jane resists. Difficulties range from Jane's apathy to being placed on the marriage block, the determined efforts of Sheila's cousin, Mabel Claremont, to win wealthy David Fenner for her debutante daughter Clarissa, and Jane's attraction to David Parkson, an American drummer who plays in the orchestra at the coming-out balls.",3,0,MGM presents the Comedy-Romance in luscious COLOR!,7,28,64382
940,"adventures of robin hood, the",action adventure,1938,en,2033000,Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,17,3981000,Excitement... Danger... Suspense... as this classic adventure story sweeps across the screen!,7,528,10907
941,"mark of zorro, the",adventure,1940,en,0,"Around 1820 the son of a California nobleman comes home from Spain to find his native land under a villainous dictatorship. On the one hand he plays the useless fop, while on the other he is the masked avenger Zorro.",14,0,Ride With Zorro . . . The Dashing Don Of California's Most Adventurous Era !,7,150,32093
942,laura,crime film-noir mystery,1944,en,1020000,A police detective falls in love with the woman whose murder he's investigating.,9,2000000,The story of a love that became the most fearful thing that ever happened to a woman!,7,569,6521
943,"ghost and mrs. muir, the",drama romance,1947,en,0,"In 1900, strong-willed widow Lucy Muir goes to live in Gull Cottage by the British seaside, even though it appears to be haunted. On her very first night she meets the ghost of the crusty former owner, Captain Gregg—and refuses to be scared off. They eventually become friends and allies, after Lucy gets used to the idea of a man's ghost haunting her bedroom.",9,0,THE SPIRIT... so willing! THE FLESH... so weak! THE ROMANCE... so wonderful!,7,209,22292
944,lost horizon,drama,1937,en,4000000,"British diplomat Robert Conway and a small group of civilians crash land in the Himalayas, and are rescued by the people of the mysterious, Eden-like valley of Shangri-la. Protected by the mountains from the world outside, where the clouds of World War II are gathering, Shangri-la provides a seductive escape for the world-weary Conway.",8,0,At last! The masterpiece of America's foremost film genius blazes to the screen!,7,143,6521
945,top hat,comedy musical romance,1935,en,609000,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.",10,3202000,They're Dancing Cheek-To-Cheek Again!,7,215,6521
946,to be or not to be,comedy drama war,1942,en,0,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",13,0,Hollywood's Happiest Star in the Picture You Must Not Miss!,7,486,6521
947,my man godfrey,comedy,1936,en,575375,"Fifth Avenue socialite Irene Bullock needs a ""forgotten man"" to win a scavenger hunt, and no one is more forgotten than Godfrey Park, who resides in a dump by the East River. Irene hires Godfrey as a servant for her riotously unhinged family, to the chagrin of her spoiled sister, Cornelia, who tries her best to get Godfrey fired. As Irene falls for her new butler, Godfrey turns the tables and teaches the frivolous Bullocks a lesson or two.",7,684200,,7,243,6521
948,giant,drama,1956,en,5400000,"Giant is a movie of huge scale and grandeur in which three generations of land-rich Texans love, swagger, connive and clash in a saga of family strife, racial bigotry and conflict between cattle barons and newly rich oil tycoons.",14,32855818,NOW HE'S TOO RICH TO KILL.,7,514,6521
949,east of eden,drama,1955,en,1,"In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.",17,5,The searing classic of paradise lost!,7,548,6521
950,"thin man, the",mystery,1934,en,821000,High society sleuths Nick and Nora Charles run into a variety of shady characters while investigating a race-track murder.,7,2301000,FUNNIER THAN EVER in their first new laugh-thriller in 2 years!,7,66,6521
951,his girl friday,comedy,1940,en,0,"Hildy, the journalist former wife of newspaper editor Walter Burns, visits his office to inform him that she's engaged and will be getting remarried the next day. Walter can't let that happen and frames the fiancé, Bruce Baldwin, for one thing after another, to keep him temporarily held in prison, while trying to steer Hildy into returning to her old job as his employee.",13,0,She learned about men from him!,7,597,6521
952,around the world in 80 days,adventure comedy,1956,en,6000000,"Based on the famous book by Jules Verne the movie follows Phileas Fogg on his journey around the world. Which has to be completed within 80 days, a very short period for those days.",15,42000000,"It's a wonderful world, if you'll only take the time to go around it!",6,349,6521
953,it's a wonderful life,drama,1946,en,3180000,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",38,9644124,It's a wonderful laugh! It's a wonderful love!,8,3246,6521
954,mr. smith goes to washington,drama,1939,en,1500000,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.",12,9600000,"Romance, drama, laughter and heartbreak... created out of the very heart and soil of America!",8,769,6521
955,bringing up baby,comedy,1938,en,1073000,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",10,0,"And so begins the hilarious adventure of Professor David Huxley and Miss Susan Vance, a flutter-brained vixen with love in her heart!",7,718,6521
956,penny serenade,drama romance,1941,en,0,"While listening to a recording of Penny Serenade, Julie Gardiner Adams begins reflecting on her past. She recalls her impulsive marriage to newspaper reporter Roger Adams, which begins on a deliriously happy note but turns out to be fraught with tragedy. Other songs remind her of their courtship, their marriage, their desire for a child, and the joys and sorrows they have shared. A flood of memories come back to her as she ponders on their present problems and how they arose.",7,0,"""Remember the tune they were singing the night we fell in love?...""",6,71,6521
957,"scarlet letter, the",drama,1926,en,50000000,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",15,10382407,"When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.",6,370,10533
