,movie_id,title,genres,year
3022,3091,Kagemusha,drama war,1980
3023,3092,Chushingura,drama,1962
3024,3093,McCabe & Mrs. Miller,drama western,1971
3025,3094,Maurice,drama romance,1987
3026,3095,"Grapes of Wrath, The",drama,1940
3027,3096,My Man Godfrey,comedy,1957
3028,3097,"Shop Around the Corner, The",comedy romance,1940
3029,3098,"Natural, The",drama,1984
3030,3099,Shampoo,comedy romance,1975
3031,3100,"River Runs Through It, A",drama,1992
3032,3101,Fatal Attraction,thriller,1987
3033,3102,Jagged Edge,thriller,1985
3034,3103,Stanley & Iris,drama romance,1990
3035,3104,Midnight Run,action adventure comedy crime,1988
3036,3105,Awakenings,drama,1990
3037,3106,Come See the Paradise,drama romance,1990
3038,3107,Backdraft,action drama,1991
3039,3108,"Fisher King, The",comedy drama romance,1991
3040,3109,"River, The",drama,1984
3041,3110,Country,drama,1984
3042,3111,Places in the Heart,drama,1984
3043,3112,'Night Mother,drama,1986
3044,3113,End of Days,action thriller,1999
3045,3114,Toy Story 2,animation children's comedy,1999
3046,3115,Flawless,drama,1999
3047,3116,Miss Julie,drama,1999
3048,3117,Ride with the Devil,drama romance war,1999
3049,3118,Tumbleweeds,drama,1999
3050,3119,Bay of Blood (Reazione a catena),horror,1971
3051,3120,"Distinguished Gentleman, The",comedy,1992
3052,3121,"Hitch-Hiker, The",film-noir,1953
3053,3122,Santa Fe Trail,drama romance western,1940
3054,3123,Spring Fever USA (a.k.a. Lauderdale),comedy,1989
3055,3124,Agnes Browne,comedy drama,1999
3056,3125,"End of the Affair, The",drama,1999
3057,3126,"End of the Affair, The",drama,1955
3058,3127,Holy Smoke,drama,1999
3059,3128,"Map of the World, A",drama,1999
3060,3129,Sweet and Lowdown,comedy drama,1999
3061,3130,Bonfire of the Vanities,comedy,1990
3062,3131,Broadway Damage,comedy,1997
3063,3132,Daddy Long Legs,comedy,1919
3064,3133,Go West,comedy,1925
3065,3134,"Grand Illusion (Grande illusion, La)",drama war,1937
3066,3135,"Great Santini, The",drama,1979
3067,3136,"James Dean Story, The",documentary,1957
3068,3137,"Sea Wolves, The",action war,1980
3069,3138,Stealing Home,drama,1988
3070,3139,Tarzan the Fearless,action adventure,1933
3071,3140,"Three Ages, The",comedy,1923
3072,3141,"Two Jakes, The",drama,1990
3073,3142,U2: Rattle and Hum,documentary musical,1988
3074,3143,Hell in the Pacific,drama war,1968
3075,3144,"Glass Bottom Boat, The",comedy romance,1966
3076,3145,"Cradle Will Rock, The",drama,1999
3077,3146,Deuce Bigalow: Male Gigolo,comedy,1999
3078,3147,"Green Mile, The",drama thriller,1999
3079,3148,"Cider House Rules, The",drama,1999
3080,3149,Diamonds,mystery,1999
3081,3150,"War Zone, The",drama,1999
3082,3151,"Bat Whispers, The",crime drama mystery,1930
3083,3152,"Last Picture Show, The",drama,1971
3084,3153,"7th Voyage of Sinbad, The",action adventure fantasy,1958
3085,3154,Blood on the Sun,drama war,1945
3086,3155,Anna and the King,drama romance,1999
3087,3156,Bicentennial Man,comedy drama sci-fi,1999
3088,3157,Stuart Little,children's comedy,1999
3089,3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",drama,1999
3090,3159,Fantasia 2000,animation children's musical,1999
3091,3160,Magnolia,drama,1999
3092,3161,Onegin,drama,1999
3093,3162,Simpatico,comedy drama,1999
3094,3163,Topsy-Turvy,drama,1999
3095,3164,"Alley Cats, The",drama,1968
3096,3165,Boiling Point,action drama,1993
3097,3166,Brenda Starr,adventure,1989
3098,3167,Carnal Knowledge,drama,1971
3099,3168,Easy Rider,adventure drama,1969
3100,3169,"Falcon and the Snowman, The",drama,1984
3101,3170,Hi-Yo Silver,western,1940
3102,3171,Room at the Top,drama,1959
3103,3172,Ulysses (Ulisse),adventure,1954
3104,3173,Any Given Sunday,drama,1999
3105,3174,Man on the Moon,comedy drama,1999
3106,3175,Galaxy Quest,adventure comedy sci-fi,1999
3107,3176,"Talented Mr. Ripley, The",drama mystery thriller,1999
3108,3177,Next Friday,comedy,1999
3109,3178,"Hurricane, The",drama,1999
3110,3179,Angela's Ashes,drama,1999
3111,3180,Play it to the Bone,comedy drama,1999
3112,3181,Titus,drama,1999
3113,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,documentary,1999
3114,3183,"Third Miracle, The",drama,1999
3115,3184,Montana,action comedy crime drama,1998
3116,3185,Snow Falling on Cedars,drama,1999
3117,3186,"Girl, Interrupted",drama,1999
3118,3187,Trans,drama,1998
3119,3188,"Life and Times of Hank Greenberg, The",documentary,1998
3120,3189,My Dog Skip,comedy,1999
3121,3190,Supernova,adventure sci-fi,2000
3122,3191,"Quarry, The",drama,1998
3123,3192,"Terrorist, The (Malli)",drama,1998
3124,3193,Creature,documentary,1999
3125,3194,"Way We Were, The",drama,1973
3126,3195,Tess of the Storm Country,drama,1922
3127,3196,Stalag 17,drama war,1953
3128,3197,"Presidio, The",action,1988
3129,3198,Papillon,drama,1973
3130,3199,Pal Joey,comedy musical romance,1957
3131,3200,"Last Detail, The",comedy drama,1973
3132,3201,Five Easy Pieces,drama,1970
3133,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),drama,1971
3134,3203,Dead Calm,thriller,1989
3135,3204,"Boys from Brazil, The",thriller,1978
3136,3205,Black Sunday (La Maschera Del Demonio),horror,1960
3137,3206,Against All Odds,romance,1984
3138,3207,"Snows of Kilimanjaro, The",adventure,1952
3139,3208,Loaded Weapon 1,action comedy,1993
3140,3209,"Loves of Carmen, The",drama,1948
3141,3210,Fast Times at Ridgemont High,comedy,1982
3142,3211,"Cry in the Dark, A",drama,1988
3143,3212,Born to Win,drama,1971
3144,3213,Batman: Mask of the Phantasm,animation children's,1993
3145,3214,American Flyers,drama,1985
3146,3215,Voyage of the Damned,drama,1976
3147,3216,Vampyros Lesbos (Las Vampiras),horror,1970
3148,3217,"Star Is Born, A",drama,1937
3149,3218,Poison,drama,1991
3150,3219,Pacific Heights,thriller,1990
3151,3220,Night Tide,drama,1961
3152,3221,"Draughtsman's Contract, The",drama,1982
3153,3222,Carmen,drama,1984
3154,3223,"Zed & Two Noughts, A",drama,1985
3155,3224,Woman in the Dunes (Suna no onna),drama,1964
3156,3225,Down to You,comedy romance,2000
3157,3226,Hellhounds on My Trail,documentary,1999
3158,3227,"Not Love, Just Frenzy (Más que amor, frenesí)",comedy drama thriller,1996
3159,3228,Wirey Spindell,comedy,1999
3160,3229,Another Man's Poison,crime drama,1952
3161,3230,"Odessa File, The",thriller,1974
3162,3231,"Saphead, The",comedy,1920
3163,3232,Seven Chances,comedy,1925
3164,3233,Smashing Time,comedy,1967
3165,3234,Train Ride to Hollywood,comedy,1978
3166,3235,Where the Buffalo Roam,comedy,1980
3167,3236,Zachariah,western,1971
3168,3237,Kestrel's Eye (Falkens öga),documentary,1998
3169,3238,Eye of the Beholder,thriller,1999
3170,3239,Isn't She Great?,comedy,2000
3171,3240,"Big Tease, The",comedy,1999
3172,3241,"Cup, The (Phörpa)",comedy,1999
3173,3242,Santitos,comedy,1997
3174,3243,Encino Man,comedy,1992
3175,3244,"Goodbye Girl, The",comedy romance,1977
3176,3245,I Am Cuba (Soy Cuba/Ya Kuba),drama,1964
3177,3246,Malcolm X,drama,1992
3178,3247,Sister Act,comedy crime,1992
3179,3248,Sister Act 2: Back in the Habit,comedy,1993
3180,3249,"Hand That Rocks the Cradle, The",thriller,1992
3181,3250,Alive,drama,1993
3182,3251,Agnes of God,drama mystery,1985
3183,3252,Scent of a Woman,drama,1992
3184,3253,Wayne's World,comedy,1992
3185,3254,Wayne's World 2,comedy,1993
3186,3255,"League of Their Own, A",comedy drama,1992
3187,3256,Patriot Games,action thriller,1992
3188,3257,"Bodyguard, The",action drama romance thriller,1992
3189,3258,Death Becomes Her,comedy,1992
3190,3259,Far and Away,drama romance,1992
3191,3260,Howards End,drama,1992
3192,3261,Singles,comedy drama romance,1992
3193,3262,Twin Peaks: Fire Walk with Me,drama mystery,1992
3194,3263,White Men Can't Jump,comedy,1992
3195,3264,Buffy the Vampire Slayer,comedy horror,1992
3196,3265,Hard-Boiled (Lashou shentan),action crime,1992
3197,3266,Man Bites Dog (C'est arrivé près de chez vous),action comedy crime drama,1992
3198,3267,"Mariachi, El",action thriller,1992
3199,3268,Stop! Or My Mom Will Shoot,action comedy,1992
3200,3269,Forever Young,adventure romance sci-fi,1992
3201,3270,"Cutting Edge, The",drama,1992
3202,3271,Of Mice and Men,drama,1992
3203,3272,Bad Lieutenant,crime drama,1992
3204,3273,Scream 3,horror mystery thriller,2000
3205,3274,Single White Female,action,1992
3206,3275,"Boondock Saints, The",action comedy,1999
3207,3276,Gun Shy,comedy,2000
3208,3277,Beloved/Friend (Amigo/Amado),drama,1999
3209,3278,Gendernauts,documentary,1999
3210,3279,Knockout,action adventure,1999
3211,3280,"Baby, The",horror,1973
3212,3281,"Brandon Teena Story, The",documentary,1998
3213,3282,Different for Girls,comedy,1996
3214,3283,Minnie and Moskowitz,action,1971
3215,3284,They Might Be Giants,comedy romance,1971
3216,3285,"Beach, The",adventure drama,2000
3217,3286,Snow Day,comedy,2000
3218,3287,"Tigger Movie, The",animation children's,2000
3219,3288,Cotton Mary,drama,1999
3220,3289,Not One Less (Yi ge dou bu neng shao),drama,1999
3221,3290,Soft Toilet Seats,comedy,1999
3222,3291,Trois,thriller,2000
3223,3292,"Big Combo, The",film-noir,1955
3224,3293,Conceiving Ada,drama sci-fi,1997
3225,3294,Eaten Alive,horror,1976
3226,3295,Raining Stones,drama,1993
3227,3296,To Sir with Love,drama,1967
3228,3297,With Byrd at the South Pole,documentary,1930
3229,3298,Boiler Room,drama,2000
3230,3299,Hanging Up,comedy drama,2000
3231,3300,Pitch Black,action sci-fi,2000
3232,3301,"Whole Nine Yards, The",comedy crime,2000
3233,3302,Beautiful People,comedy,1999
3234,3303,Black Tar Heroin: The Dark End of the Street,documentary,1999
3235,3304,Blue Collar,crime drama,1978
3236,3305,Bluebeard,film-noir horror,1944
3237,3306,"Circus, The",comedy,1928
3238,3307,City Lights,comedy drama romance,1931
3239,3308,"Flamingo Kid, The",comedy drama,1984
3240,3309,"Dog's Life, A",comedy,1920
3241,3310,"Kid, The",action,1921
3242,3311,"Man from Laramie, The",western,1955
3243,3312,"McCullochs, The",drama,1975
3244,3313,Class Reunion,comedy,1982
3245,3314,"Big Trees, The",action drama,1952
3246,3315,Happy Go Lovely,musical,1951
3247,3316,Reindeer Games,action thriller,2000
3248,3317,Wonder Boys,comedy drama,2000
3249,3318,Deterrence,thriller,1998
3250,3319,Judy Berlin,drama,1999
3251,3320,Mifune (Mifunes sidste sang),comedy romance,1999
3252,3321,"Waiting Game, The",comedy,2000
3253,3322,3 Strikes,comedy,2000
3254,3323,Chain of Fools,comedy crime,2000
3255,3324,Drowning Mona,comedy,2000
3256,3325,"Next Best Thing, The",comedy drama,2000
3257,3326,What Planet Are You From?,comedy sci-fi,2000
3258,3327,Beyond the Mat,documentary,2000
3259,3328,Ghost Dog: The Way of the Samurai,crime drama,1999
3260,3329,"Year My Voice Broke, The",drama,1987
3261,3330,Splendor in the Grass,drama,1961
3262,3331,My Tutor,drama,1983
3263,3332,"Legend of Lobo, The",adventure children's,1962
3264,3333,"Killing of Sister George, The",drama,1968
3265,3334,Key Largo,crime drama film-noir thriller,1948
3266,3335,Jail Bait,crime drama,1954
3267,3336,It Happened Here,drama,1961
3268,3337,I'll Never Forget What's 'is Name,comedy drama,1967
3269,3338,For All Mankind,documentary,1989
3270,3339,Cross of Iron,war,1977
3271,3340,Bride of the Monster,horror sci-fi,1956
3272,3341,Born Yesterday,comedy,1950
3273,3342,Birdy,drama war,1984
3274,3343,And God Created Woman,comedy drama romance,1988
3275,3344,Blood Feast,horror,1963
3276,3345,"Charlie, the Lonesome Cougar",adventure children's,1967
3277,3346,Color Me Blood Red,horror,1965
3278,3347,Never Cry Wolf,drama,1983
3279,3348,"Night Visitor, The",crime thriller,1970
3280,3349,"Perils of Pauline, The",comedy,1947
3281,3350,"Raisin in the Sun, A",drama,1961
3282,3351,Two Thousand Maniacs!,horror,1964
3283,3352,Brown's Requiem,drama,1998
3284,3353,"Closer You Get, The",comedy romance,2000
3285,3354,Mission to Mars,sci-fi,2000
3286,3355,"Ninth Gate, The",thriller,2000
3287,3356,Condo Painting,documentary,2000
3288,3357,East-West (Est-ouest),drama romance,1999
3289,3358,Defending Your Life,comedy romance,1991
3290,3359,Breaking Away,drama,1979
3291,3360,Hoosiers,drama,1986
3292,3361,Bull Durham,comedy,1988
3293,3362,Dog Day Afternoon,comedy crime drama,1975
3294,3363,American Graffiti,comedy drama,1973
3295,3364,"Asphalt Jungle, The",crime film-noir,1950
3296,3365,"Searchers, The",western,1956
3297,3366,Where Eagles Dare,action adventure war,1969
3298,3367,"Devil's Brigade, The",war,1968
3299,3368,"Big Country, The",romance western,1958
3300,3369,Any Number Can Win (Mélodie en sous-sol ),crime,1963
3301,3370,Betrayed,drama thriller,1988
3302,3371,Bound for Glory,drama,1976
3303,3372,"Bridge at Remagen, The",action war,1969
3304,3373,Buck and the Preacher,western,1972
3305,3374,Daughters of the Dust,drama,1992
3306,3375,Destination Moon,sci-fi,1950
3307,3376,"Fantastic Night, The (La Nuit Fantastique)",romance,1949
3308,3377,Hangmen Also Die,drama war,1943
3309,3378,"Ogre, The (Der Unhold)",drama,1996
3310,3379,On the Beach,drama,1959
3311,3380,Railroaded!,film-noir,1947
3312,3381,Slaves to the Underground,comedy drama,1997
3313,3382,Song of Freedom,drama,1936
3314,3383,Big Fella,drama musical,1937
3315,3384,"Taking of Pelham One Two Three, The",action,1974
3316,3385,Volunteers,comedy,1985
3317,3386,JFK,drama mystery,1991
3318,3387,Who's Harry Crumb?,comedy,1989
3319,3388,Harry and the Hendersons,comedy,1987
3320,3389,Let's Get Harry,action adventure,1986
3321,3390,Shanghai Surprise,adventure,1986
3322,3391,Who's That Girl?,comedy,1987
3323,3392,She-Devil,comedy,1989
3324,3393,Date with an Angel,comedy fantasy,1987
3325,3394,Blind Date,comedy romance,1987
3326,3395,Nadine,comedy,1987
3327,3396,"Muppet Movie, The",children's comedy,1979
3328,3397,"Great Muppet Caper, The",children's comedy,1981
3329,3398,"Muppets Take Manhattan, The",children's comedy,1984
3330,3399,Sesame Street Presents Follow That Bird,children's comedy,1985
3331,3400,We're Back! A Dinosaur's Story,animation children's,1993
3332,3401,Baby... Secret of the Lost Legend,adventure sci-fi,1985
3333,3402,Turtle Diary,drama,1985
3334,3403,Raise the Titanic,drama thriller,1980
3335,3404,Titanic,action drama,1953
3336,3405,"Night to Remember, A",action drama,1958
3337,3406,Captain Horatio Hornblower,action adventure war,1951
3338,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",comedy drama,1999
3339,3408,Erin Brockovich,drama,2000
3340,3409,Final Destination,drama thriller,2000
3341,3410,Soft Fruit,comedy drama,1999
3342,3411,Babymother,drama,1998
3343,3412,"Bear, The",adventure,1988
3344,3413,Impact,crime drama,1949
3345,3414,Love Is a Many-Splendored Thing,romance,1955
3346,3415,"Mirror, The (Zerkalo)",drama,1975
3347,3416,"Trial, The (Le Procès)",drama,1963
3348,3417,"Crimson Pirate, The",adventure comedy sci-fi,1952
3349,3418,Thelma & Louise,action drama,1991
3350,3419,Something for Everyone,comedy crime,1970
3351,3420,...And Justice for All,drama thriller,1979
3352,3421,Animal House,comedy,1978
3353,3422,She's Gotta Have It,comedy romance,1986
3354,3423,School Daze,drama,1988
3355,3424,Do the Right Thing,comedy drama,1989
3356,3425,Mo' Better Blues,drama,1990
3357,3426,Jungle Fever,drama romance,1991
3358,3427,Coogan's Bluff,crime,1968
3359,3428,"Champ, The",drama,1979
3360,3429,Creature Comforts,animation comedy,1990
3361,3430,Death Wish,action drama,1974
3362,3431,Death Wish II,action drama,1982
3363,3432,Death Wish 3,action drama,1985
3364,3433,Death Wish 4: The Crackdown,action drama,1987
3365,3434,Death Wish V: The Face of Death,action drama,1994
3366,3435,Double Indemnity,crime film-noir,1944
3367,3436,Dying Young,drama romance,1991
3368,3437,Cool as Ice,drama,1991
3369,3438,Teenage Mutant Ninja Turtles,action children's fantasy,1990
3370,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,action children's fantasy,1991
3371,3440,Teenage Mutant Ninja Turtles III,action children's fantasy,1993
3372,3441,Red Dawn,action war,1984
3373,3442,Band of the Hand,action,1986
3374,3443,Born American,action drama thriller,1986
3375,3444,Bloodsport,action,1988
3376,3445,Eyes of Laura Mars,mystery thriller,1978
3377,3446,Funny Bones,comedy,1995
3378,3447,"Good Earth, The",drama,1937
3379,3448,"Good Morning, Vietnam",comedy drama war,1987
3380,3449,"Good Mother, The",drama,1988
3381,3450,Grumpy Old Men,comedy,1993
3382,3451,Guess Who's Coming to Dinner,comedy drama,1967
3383,3452,Romeo Must Die,action romance,2000
3384,3453,Here on Earth,drama romance,2000
3385,3454,Whatever It Takes,comedy romance,2000
3386,3455,Buddy Boy,drama thriller,1999
3387,3456,"Color of Paradise, The (Rang-e Khoda)",drama,1999
3388,3457,Waking the Dead,drama,1999
3389,3458,Blood and Sand (Sangre y Arena),drama romance,1989
3390,3459,Gothic,drama horror,1986
3391,3460,Hillbillys in a Haunted House,comedy,1967
3392,3461,Lord of the Flies,adventure drama thriller,1963
3393,3462,Modern Times,comedy,1936
3394,3463,Last Resort,comedy,1994
3395,3464,Solar Crisis,sci-fi thriller,1993
3396,3465,That's Life!,drama,1986
3397,3466,Heart and Souls,comedy fantasy,1993
3398,3467,Hud,drama western,1963
3399,3468,"Hustler, The",drama,1961
3400,3469,Inherit the Wind,drama,1960
3401,3470,Dersu Uzala,adventure drama,1974
3402,3471,Close Encounters of the Third Kind,drama sci-fi,1977
3403,3472,Horror Hotel (a.k.a. The City of the Dead),horror,1960
3404,3473,Jonah Who Will Be 25 in the Year 2000,comedy,1976
3405,3474,Retroactive,sci-fi thriller,1997
3406,3475,"Place in the Sun, A",drama romance,1951
3407,3476,Jacob's Ladder,horror mystery thriller,1990
3408,3477,Empire Records,comedy drama,1995
3409,3478,"Bamba, La",drama,1987
3410,3479,Ladyhawke,adventure fantasy romance,1985
3411,3480,Lucas,drama,1986
3412,3481,High Fidelity,comedy,2000
3413,3482,Price of Glory,drama,2000
3414,3483,"Road to El Dorado, The",animation children's,2000
3415,3484,"Skulls, The",thriller,2000
3416,3485,Autopsy (Macchie Solari),horror,1975
3417,3486,Devil Girl From Mars,sci-fi,1954
3418,3487,"Dorado, El",western,1967
3419,3488,"Hideous Sun Demon, The",horror sci-fi,1959
3420,3489,Hook,adventure fantasy,1991
3421,3490,Horror Express,horror,1972
3422,3491,My Chauffeur,comedy,1986
3423,3492,"Son of the Sheik, The",adventure,1926
3424,3493,Torso (Corpi Presentano Tracce di Violenza Carnale),horror,1973
3425,3494,True Grit,adventure western,1969
3426,3495,Roadside Prophets,comedy drama,1992
3427,3496,Madame Sousatzka,drama,1988
3428,3497,Max Dugan Returns,comedy,1983
3429,3498,Midnight Express,drama,1978
3430,3499,Misery,horror,1990
3431,3500,Mr. Saturday Night,comedy drama,1992
3432,3501,Murphy's Romance,comedy romance,1985
3433,3502,My Life,drama,1993
3434,3503,Solaris (Solyaris),drama sci-fi,1972
3435,3504,Network,comedy drama,1976
3436,3505,No Way Out,thriller,1987
3437,3506,North Dallas Forty,comedy drama,1979
3438,3507,"Odd Couple, The",comedy,1968
3439,3508,"Outlaw Josey Wales, The",western,1976
3440,3509,Black and White,drama,1999
3441,3510,Frequency,drama thriller,2000
3442,3511,Ready to Rumble,comedy,2000
3443,3512,Return to Me,drama romance,2000
3444,3513,Rules of Engagement,drama thriller,2000
3445,3514,Joe Gould's Secret,drama,2000
3446,3515,Me Myself I,comedy,2000
3447,3516,"Bell, Book and Candle",comedy romance,1958
3448,3517,"Bells, The",crime drama,1926
3449,3518,"End of Violence, The",drama thriller,1997
3450,3519,Force 10 from Navarone,action war,1978
3451,3520,How to Stuff a Wild Bikini,comedy,1965
3452,3521,Mystery Train,comedy crime drama,1989
3453,3522,Sacco and Vanzetti (Sacco e Vanzetti),drama,1971
3454,3523,Taffin,action thriller,1988
3455,3524,Arthur,comedy romance,1981
3456,3525,Bachelor Party,comedy,1984
3457,3526,Parenthood,comedy drama,1989
3458,3527,Predator,action sci-fi thriller,1987
3459,3528,"Prince of Tides, The",drama romance,1991
3460,3529,"Postman Always Rings Twice, The",crime thriller,1981
3461,3530,Smoking/No Smoking,comedy,1993
3462,3531,All the Vermeers in New York,comedy drama romance,1990
3463,3532,Freedom for Us (À nous la liberté ),comedy,1931
3464,3533,"Actor's Revenge, An (Yukinojo Henge)",drama,1963
3465,3534,28 Days,comedy,2000
3466,3535,American Psycho,comedy horror thriller,2000
3467,3536,Keeping the Faith,comedy romance,2000
3468,3537,Where the Money Is,comedy drama,2000
3469,3538,East is East,comedy,1999
3470,3539,"Filth and the Fury, The",documentary,2000
3471,3540,Passion of Mind,romance thriller,1999
3472,3541,Third World Cop,action,1999
3473,3542,Coming Apart,drama,1969
3474,3543,Diner,comedy drama,1982
3475,3544,Shakes the Clown,comedy,1991
3476,3545,Cabaret,musical war,1972
3477,3546,What Ever Happened to Baby Jane?,drama thriller,1962
3478,3547,Prick Up Your Ears,drama,1987
3479,3548,Auntie Mame,comedy drama,1958
3480,3549,Guys and Dolls,musical,1955
3481,3550,"Hunger, The",horror,1983
3482,3551,Marathon Man,thriller,1976
3483,3552,Caddyshack,comedy,1980
3484,3553,Gossip,drama thriller,2000
3485,3554,Love and Basketball,drama romance,2000
3486,3555,U-571,action thriller,2000
3487,3556,"Virgin Suicides, The",comedy drama,1999
3488,3557,Jennifer 8,thriller,1992
3489,3558,"Law, The (Le Legge)",drama,1958
3490,3559,Limelight,drama,1952
3491,3560,Phantom Love (Ai No Borei),drama,1978
3492,3561,Stacy's Knights,drama,1982
3493,3562,Committed,comedy drama,2000
3494,3563,"Crow: Salvation, The",action horror,2000
3495,3564,"Flintstones in Viva Rock Vegas, The",children's comedy,2000
3496,3565,Where the Heart Is,comedy drama,2000
3497,3566,"Big Kahuna, The",comedy drama,2000
3498,3567,Bossa Nova,comedy,1999
3499,3568,Smiling Fish and Goat on Fire,drama,1999
3500,3569,"Idiots, The (Idioterne)",comedy drama,1998
3501,3570,"Last September, The",drama,1999
3502,3571,Time Code,drama,2000
3503,3572,Carnosaur,horror sci-fi,1993
3504,3573,Carnosaur 2,horror sci-fi,1995
3505,3574,Carnosaur 3: Primal Species,horror sci-fi,1996
3506,3575,Defying Gravity,drama,1997
3507,3576,"Hidden, The",action horror sci-fi,1987
3508,3577,Two Moon Juction,drama,1988
3509,3578,Gladiator,action drama,2000
3510,3579,I Dreamed of Africa,drama,2000
3511,3580,Up at the Villa,drama,2000
3512,3581,Human Traffic,drama,1999
3513,3582,"Jails, Hospitals & Hip-Hop",drama,2000
3514,3583,Black Tights (Les Collants Noirs),drama,1960
3515,3584,Breathless,action drama romance thriller,1983
3516,3585,"Great Locomotive Chase, The",adventure war,1956
3517,3586,"Idolmaker, The",drama,1980
3518,3587,Inferno,horror,1980
3519,3588,"King of Marvin Gardens, The",crime drama,1972
3520,3589,"Kill, Baby... Kill! (Operazione Paura)",horror,1966
3521,3590,"Lords of Flatbush, The",comedy,1974
3522,3591,Mr. Mom,comedy drama,1983
3523,3592,Time Masters (Les Maîtres du Temps),animation sci-fi,1982
3524,3593,Battlefield Earth,action sci-fi,2000
3525,3594,Center Stage,drama,2000
3526,3595,Held Up,comedy,2000
3527,3596,Screwed,comedy,2000
3528,3597,Whipped,comedy,2000
3529,3598,Hamlet,drama,2000
3530,3599,Anchors Aweigh,comedy musical,1945
3531,3600,Blue Hawaii,comedy musical,1961
3532,3601,"Castaway Cowboy, The",comedy western,1974
3533,3602,G. I. Blues,musical,1960
3534,3603,"Gay Deceivers, The",comedy,1969
3535,3604,Gypsy,musical,1962
3536,3605,King Creole,drama musical,1958
3537,3606,On the Town,musical,1949
3538,3607,One Little Indian,comedy drama western,1973
3539,3608,Pee-wee's Big Adventure,comedy,1985
3540,3609,Regret to Inform,documentary,1998
3541,3610,Roustabout,musical,1964
3542,3611,Saludos Amigos,animation children's comedy,1943
3543,3612,"Slipper and the Rose, The",adventure musical romance,1976
3544,3613,Things Change,comedy,1988
3545,3614,Honeymoon in Vegas,comedy romance,1992
3546,3615,Dinosaur,animation children's,2000
3547,3616,Loser,comedy romance,2000
3548,3617,Road Trip,comedy,2000
3549,3618,Small Time Crooks,comedy,2000
3550,3619,"Hollywood Knights, The",comedy,1980
3551,3620,"Myth of Fingerprints, The",comedy drama,1997
3552,3621,Possession,drama horror,1981
3553,3622,"Twelve Chairs, The",comedy,1970
3554,3623,Mission: Impossible 2,action thriller,2000
3555,3624,Shanghai Noon,action,2000
3556,3625,Better Living Through Circuitry,documentary,1999
3557,3626,8 1/2 Women,comedy,1999
3558,3627,Carnival of Souls,horror thriller,1962
3559,3628,Flying Tigers,action drama war,1942
3560,3629,"Gold Rush, The",comedy,1925
3561,3630,"House of Exorcism, The (La Casa dell'esorcismo)",horror,1974
3562,3631,It's in the Water,comedy,1998
3563,3632,Monsieur Verdoux,comedy,1947
3564,3633,On Her Majesty's Secret Service,action,1969
3565,3634,Seven Days in May,thriller,1964
3566,3635,"Spy Who Loved Me, The",action,1977
3567,3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),drama,1998
3568,3637,Vagabond (Sans toit ni loi),drama,1985
3569,3638,Moonraker,action romance sci-fi,1979
3570,3639,"Man with the Golden Gun, The",action,1974
3571,3640,"King in New York, A",comedy drama,1957
3572,3641,"Woman of Paris, A",drama,1923
3573,3642,In Old California,western,1942
3574,3643,"Fighting Seabees, The",action drama war,1944
3575,3644,Dark Command,western,1940
3576,3645,Cleo From 5 to 7 (Cléo de 5 à 7),drama,1962
3577,3646,Big Momma's House,comedy,2000
3578,3647,Running Free,drama,2000
3579,3648,"Abominable Snowman, The",horror sci-fi,1957
3580,3649,American Gigolo,drama,1980
3581,3650,Anguish (Angustia),horror,1986
3582,3651,"Blood Spattered Bride, The (La Novia Ensangrentada)",horror,1972
3583,3652,City of the Living Dead (Paura nella città dei morti viventi),horror,1980
3584,3653,"Endless Summer, The",documentary,1966
3585,3654,"Guns of Navarone, The",action drama war,1961
3586,3655,Blow-Out (La Grande Bouffe),drama,1973
3587,3656,Lured,crime,1947
3588,3657,Pandora and the Flying Dutchman,drama,1951
3589,3658,Quatermass and the Pit,sci-fi,1967
3590,3659,Quatermass II,sci-fi thriller,1957
3591,3660,Puppet Master,horror sci-fi thriller,1989
3592,3661,Puppet Master II,horror sci-fi thriller,1990
3593,3662,Puppet Master III: Toulon's Revenge,horror sci-fi thriller,1991
3594,3663,Puppet Master 4,horror sci-fi thriller,1993
3595,3664,Puppet Master 5: The Final Chapter,horror sci-fi thriller,1994
3596,3665,Curse of the Puppet Master,horror sci-fi thriller,1998
3597,3666,Retro Puppetmaster,horror sci-fi thriller,1999
3598,3667,Rent-A-Cop,action comedy,1988
3599,3668,Romeo and Juliet,drama romance,1968
3600,3669,Stay Tuned,comedy,1992
3601,3670,"Story of G.I. Joe, The",war,1945
3602,3671,Blazing Saddles,comedy western,1974
3603,3672,Benji,adventure children's,1974
3604,3673,Benji the Hunted,adventure children's,1987
3605,3674,For the Love of Benji,adventure children's,1977
3606,3675,White Christmas,musical,1954
3607,3676,Eraserhead,drama horror,1977
3608,3677,Baraka,documentary,1992
3609,3678,"Man with the Golden Arm, The",drama,1955
3610,3679,"Decline of Western Civilization, The",documentary,1981
3611,3680,"Decline of Western Civilization Part II: The Metal Years, The",documentary,1988
3612,3681,For a Few Dollars More,western,1965
3613,3682,Magnum Force,western,1973
