movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
434,cliffhanger,action adventure crime,1993,6,127389,0,113,70000000,en,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",21,255000211,The height of adventure.,1810,6
435,coneheads,comedy sci-fi,1993,5,53755,0,88,33000000,en,"A pair of aliens arrive on Earth to prepare for invasion, but crash instead. With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France.",16,21274717,Young ones! Parental units! We summon you!,712,5
436,color of night,drama thriller,1994,5,23827,0,121,40000000,en,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",16,19726050,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",429,5
437,cops and robbersons,comedy,1994,5,6788,0,93,0,en,"Hard-as-nails cop, Jake Stone moves in with the Robbersons so he can watch a hitman who has moved in next door. The Hitman is one thing—but can you survive the Robberson family.",9,0,,92,5
438,"cowboy way, the",action comedy,1994,5,8284,0,102,0,en,"Two championship rodeo partners travel to New York to find their missing friend, Nacho Salazar who went missing there.",10,0,How the East was won.,108,5
439,dangerous game,drama,1993,5,3832,0,108,10000000,en,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.",7,1261210,TURBULENCE REDEMPTION HOLLYWOOD,47,5
440,dave,comedy romance,1993,6,52811,0,110,28000000,en,A sweet-natured Temp Agency operator and amateur Presidential look-alike is recruited by the Secret Service to become a temporary stand-in for the President of the United States.,12,92000000,"In a country where anybody can become President, anybody just did.",565,6
441,dazed and confused,comedy,1993,7,178098,0,102,6900000,en,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",18,7993039,See it with a bud.,1576,7
442,demolition man,action sci-fi,1993,6,170929,0,115,57000000,en,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.",30,58055768,The future isn't big enough for the both of them.,2847,6
443,"endless summer 2, the",documentary,1994,7,2115,0,109,0,en,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",2,0,,20,7
444,even cowgirls get the blues,comedy romance,1993,4,7419,0,106,8000000,en,"Sissy Hankshaw is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean, one of the cowgirls at the beauty- ranch.",7,0,There have been many great drivers but only one great passenger.,100,4
445,fatal instinct,comedy,1993,5,7451,0,91,0,en,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.",7,0,"Sex, murder and revenge were never this funny.",99,5
446,farewell my concubine,drama romance,1993,8,27783,0,171,0,zh,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled ""Farewell My Concubine"" that brings them fame and fortune. When Shitou marries Juxian, Douzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.",13,5750000,,354,7
447,"favor, the",comedy romance,1994,5,2853,0,97,13000000,en,"Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend, Tom. Being married prevents from doing that so she asks her friend, Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome, their friendship suffers, at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant, and she's not certain if it's Tom's or her boyfriend, Elliot.",6,3134081,Two Women. Three Men. One Secret.,31,4
448,fearless,drama,1993,7,22448,0,122,0,en,A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.,20,0,,92,6
449,fear of a black hat,comedy,1993,7,4196,0,88,0,en,"Chronicling the controversial career of bad boys N.W.H. (Niggaz With Hats), this uproarious 'mockumentary' lampoons all of hardcore rap's hot-button issues. This underground laugh riot recounts the rise, fall and resurrection of a clueless bunch of would-be rappers, Ice Cold, Tone-Def &amp; Tasty Taste performing as N.W.H.",3,0,The First Drive-By Comedy,30,5
450,with honors,comedy drama,1994,6,14220,0,101,0,en,"Convinced he'll graduate with honors because of his thesis paper, a stuffy Harvard student finds his paper being held hostage by a homeless man, who might be the guy to school the young man in life.",11,20016254,"If you want a degree go to Harvard, If you want an education go to Simon Wilder.",147,6
451,flesh and bone,drama mystery romance,1993,6,5560,0,126,0,en,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",7,9709451,Evil is patient,58,6
452,widows' peak,drama,1994,6,1697,0,101,0,en,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,2,0,,10,6
453,for love or money,comedy,1993,6,14123,0,96,30000000,en,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",13,11146270,He thought there was nothing as seductive as money. He was wrong.,275,6
454,"firm, the",drama thriller,1993,6,130719,0,154,42000000,en,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",19,270248367,Power can be murder to resist.,1525,6
455,free willy,adventure children's drama,1993,6,74629,0,112,20000000,en,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",34,153698625,How far would you go for a friend?,1434,6
456,fresh,drama,1994,7,13132,0,114,0,en,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",85,0,It’s not for everyone.,158,6
