movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
528,"scout, the",drama,1994,5,6346,0,101,0,en,"When his star recruit botches a Major League Baseball debut, humiliated talent scout, Al Percolo gets banished to rural Mexico, where he finds a potential gold mine in the arm of young phenom Steve Nebraska. Soon, the Bronx Bombers put a $55 million contract on the table—provided a psychiatrist can affirm Nebraska's mental stability.",9,0,He was praying for a miracle. What he got was Steve Nebraska.,87,5
529,searching for bobby fischer,drama,1993,7,39747,0,109,0,en,A prepubescent chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,11,7266383,Every journey begins with a single move.,420,7
530,second best,drama,1994,6,1687,0,105,0,en,The difficult relationship between a british postal officer and his adoptive son.,3,86115,,26,6
531,"secret garden, the",children's drama,1993,7,40748,0,101,0,en,"Come spirit, come charm, and join us for a magical experience as we present a behind the scenes look at The Secret Garden. This 2018 workshop, originally presented for top Broadway professionals and theatre owners, features a new revision of the musical reimagined by the original creators.",0,0,,0,0
532,serial mom,comedy crime horror,1994,6,29160,0,95,13000000,en,"A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",12,7820688,"Every Mom Wants to Be Wanted, But Not For Murder!",488,6
533,"shadow, the",action,1994,6,25164,0,108,25000000,en,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",14,48063435,The Shadow knows!,391,6
534,shadowlands,drama romance,1993,7,18650,0,131,22000000,en,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham",10,25842000,"He distanced himself from love as he distanced himself from pain, until one woman got close enough to open his heart to the world.",199,6
535,short cuts,drama,1993,7,44336,0,188,0,en,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",11,6110979,Short Cuts raises the roof on America.,421,7
536,"simple twist of fate, a",drama,1994,6,5545,0,106,0,en,"When Michael McCann is thrown over by the woman he loves, he becomes something of a misanthrope and a miser, spending all of his spare money on collectible gold coins. Living in the same town is an affluent family with two sons: John and Tanny. Tanny's a wild boy, whom John cannot control, and one night he breaks into McCann's house, and steals the gold and disappears, which nearly confirms McCann's distrust of mankind. But then, a mysterious young woman dies in the snow outside McCann's house, and her small daughter makes her way to McCann's house and into McCann's life and heart.",8,0,A twist of fate brought them something wonderful... Each other!,90,6
537,sirens,comedy drama,1994,5,10729,0,98,0,en,"In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",10,7770731,"In the 1930s, an artist and his models scandalized a nation with their controversial paintings. For a young couple, meeting them was the experience of a lifetime.",101,5
538,six degrees of separation,drama,1993,6,20871,0,112,0,en,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",11,0,"For Paul, every person is a new door to a new world.",229,6
539,sleepless in seattle,comedy romance,1993,6,171896,0,105,21000000,en,"Desperate to find his dad Sam a date, a young boy calls into a radio show and catches the attention of Annie, a journalist who wants to meet Sam atop the Empire State Building.",32,227799884,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?",1812,6
540,sliver,thriller,1993,5,30856,0,107,40000000,en,A woman moves into an apartment in Manhattan and learns that the previous tenant's life ended mysteriously after they fell from the balcony.,21,116300000,You like to watch... don't you?,495,5
541,blade runner,film-noir sci-fi,1982,8,742106,0,117,28000000,en,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",46,41670166,Man has made his match... now it's his problem.,11257,7
542,son in law,comedy,1993,5,19867,0,95,0,en,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",11,36448200,He's a relative nightmare.,213,6
543,so i married an axe murderer,comedy romance thriller,1993,6,37577,0,93,20000000,en,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",9,11585483,The honeymoon was killer.,296,6
544,striking distance,action,1993,5,42001,0,102,0,en,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",12,0,"They shouldn't have put him in the water, if they didn't want him to make waves.",623,5
545,harlem,drama,1993,5,29,0,80,0,en,"Art Kane, now deceased, coordinated a group photograph of all the top jazz musicians in NYC in the year 1958, for a piece in Esquire magazine. Just about every jazz musician at the time showed up for the photo shoot which took place in front of a brownstone near the 125th street station. The documentary compiles interviews of many of the musicians in the photograph to talk about the day of the photograph, and it shows film footage taken that day by Milt Hinton and his wife.",2,527034,,6,7
546,super mario bros.,action adventure children's sci-fi,1993,4,53192,0,104,48000000,en,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",21,20915465,This Ain't No Game.,892,4
547,surviving the game,action adventure thriller,1994,6,11696,0,96,7400000,en,"A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",7,7690013,The ultimate manhunt.,128,6
